Order_ID,Product_ID,Quantity,L,W
2292,16,1,40,26
2293,0,2,29,17
2293,1,18,29,17
2293,2,3,39,26
2293,3,3,39,26
2293,4,4,39,26
2293,5,2,39,26
2293,6,1,34,22
2293,7,2,33,21
2293,8,4,33,21
2293,9,1,33,21
2293,10,2,28,18
2293,11,2,26,17
2293,12,6,26,17
2293,13,9,28,18
2293,14,3,28,18
2293,15,16,28,18
2293,16,4,35,23
2293,17,2,35,23
2293,18,4,35,23
2293,19,4,35,23
2293,20,1,46,31
2293,21,1,46,15
2293,22,2,40,26
2294,0,4,29,19
2294,1,4,29,19
2294,2,1,39,26
2294,3,2,39,26
2294,4,1,39,26
2294,5,1,39,26
2294,6,1,39,26
2294,7,1,39,26
2294,8,10,33,21
2294,9,2,32,21
2294,10,1,40,27
2294,11,2,40,27
2294,12,1,40,27
2294,13,1,40,27
2294,14,1,40,27
2294,15,2,40,27
2294,16,2,28,18
2294,17,2,25,17
2294,18,2,35,23
2294,19,2,18,18
2294,20,4,18,18
2294,21,4,18,18
2294,22,3,46,15
2294,23,1,46,15
2294,24,2,46,15
2294,25,2,40,26
2294,26,2,40,26
2294,27,1,39,26
2295,0,2,39,26
2295,1,1,39,26
2295,2,1,39,26
2295,3,4,39,26
2295,4,6,39,26
2295,5,1,39,26
2295,6,1,39,26
2295,7,2,39,26
2295,8,10,33,21
2295,9,6,33,21
2295,10,1,32,21
2295,11,4,35,23
2295,12,2,35,23
2295,13,2,35,23
2295,14,2,35,23
2295,15,8,35,23
2295,16,4,35,23
2295,17,8,35,23
2295,18,2,35,23
2295,19,1,40,26
2295,20,1,40,26
2295,21,1,40,26
2296,0,1,34,22
2296,1,6,33,21
2296,2,6,33,21
2296,3,8,33,21
2296,4,4,33,21
2296,5,4,32,21
2296,6,2,32,21
2296,7,8,32,21
2296,8,4,32,21
2296,9,1,32,21
2296,10,2,32,21
2296,11,1,40,27
2296,12,1,40,27
2296,13,1,40,27
2296,14,2,25,17
2296,15,1,25,17
2296,16,6,35,23
2296,17,6,35,23
2296,18,6,35,23
2296,19,4,35,23
2296,20,8,35,23
2296,21,9,35,23
2296,22,1,40,26
2296,23,1,40,26
2296,24,1,40,26
2296,25,1,40,26
2296,26,1,40,26
2296,27,1,27,20
2297,0,10,40,27
2297,1,10,40,27
2297,2,10,40,27
2297,3,15,40,27
2298,0,9,29,19
2298,1,1,29,19
2298,2,2,39,26
2298,3,6,39,26
2298,4,2,39,26
2298,5,3,46,15
2298,6,1,46,15
2298,7,1,46,15
2298,8,1,40,26
2298,9,2,40,26
2298,10,1,40,26
2298,11,1,26,19
2299,0,4,29,19
2299,1,2,29,19
2299,2,2,29,19
2299,3,2,39,26
2299,4,1,39,26
2299,5,1,39,26
2299,6,6,26,17
2299,7,6,24,16
2299,8,1,46,15
2299,9,1,46,15
2299,10,1,46,15
2299,11,1,40,26
2299,12,1,40,26
2299,13,1,40,26
2299,14,1,40,26
2299,15,1,30,21
2299,16,1,20,13
2299,17,1,20,13
2300,0,2,39,26
2300,1,4,39,26
2300,2,14,28,18
2300,3,8,28,18
2300,4,12,26,17
2300,5,3,25,17
2300,6,4,25,17
2300,7,3,25,17
2300,8,1,25,17
2300,9,8,25,17
2300,10,6,33,22
2300,11,8,33,22
2300,12,3,46,31
2301,0,4,39,26
2301,1,1,39,26
2301,2,4,39,26
2301,3,1,39,26
2301,4,1,39,26
2301,5,1,39,26
2301,6,1,39,26
2301,7,1,39,26
2301,8,1,39,26
2301,9,1,39,26
2301,10,1,32,21
2301,11,1,40,27
2301,12,1,40,27
2301,13,1,38,25
2301,14,4,28,18
2301,15,4,28,18
2301,16,6,25,16
2301,17,2,25,16
2301,18,8,25,16
2301,19,1,35,23
2301,20,2,35,23
2301,21,1,35,23
2301,22,6,35,23
2301,23,6,35,23
2301,24,1,35,23
2301,25,1,35,23
2301,26,1,35,23
2301,27,2,18,18
2301,28,1,46,15
2301,29,1,46,15
2301,30,1,40,26
2302,0,3,39,26
2302,1,3,39,26
2302,2,2,39,26
2302,3,3,39,26
2302,4,2,39,26
2302,5,3,39,26
2302,6,2,39,26
2302,7,1,39,26
2302,8,2,32,21
2302,9,2,32,21
2302,10,1,38,25
2302,11,1,38,25
2302,12,1,38,25
2302,13,1,38,25
2303,0,10,29,19
2303,1,2,40,30
2303,2,3,40,30
2303,3,5,39,29
2303,4,2,28,18
2303,5,2,28,18
2303,6,4,28,18
2303,7,6,26,17
2303,8,6,26,17
2303,9,10,18,18
2303,10,4,18,18
2303,11,6,18,18
2303,12,4,18,18
2303,13,4,18,18
2304,0,6,29,23
2304,1,1,40,27
2304,2,1,40,27
2304,3,1,40,27
2304,4,1,40,27
2304,5,1,40,27
2304,6,1,40,27
2304,7,1,38,25
2304,8,1,38,25
2304,9,1,38,25
2304,10,1,38,25
2304,11,4,28,18
2304,12,6,26,17
2304,13,8,26,17
2304,14,2,26,17
2304,15,6,28,18
2304,16,10,28,18
2304,17,2,46,31
2304,18,1,40,26
2304,19,3,40,26
2304,20,2,40,26
2304,21,1,39,26
2305,0,1,38,25
2305,1,2,38,25
2305,2,1,38,25
2305,3,1,38,25
2305,4,1,38,25
2305,5,14,28,18
2305,6,2,28,18
2305,7,4,28,18
2305,8,1,28,18
2305,9,15,28,18
2305,10,2,18,18
2305,11,2,18,18
2305,12,2,18,18
2305,13,2,18,18
2305,14,6,18,18
2305,15,2,18,18
2306,0,6,39,26
2306,1,2,39,26
2306,2,1,39,26
2306,3,4,39,26
2306,4,2,39,26
2306,5,1,39,26
2306,6,1,39,26
2306,7,1,39,26
2306,8,4,39,26
2306,9,4,33,21
2306,10,6,25,16
2306,11,1,35,23
2306,12,1,35,23
2306,13,2,35,23
2306,14,1,35,23
2306,15,1,35,23
2306,16,2,35,23
2306,17,1,35,23
2306,18,2,33,22
2306,19,2,33,22
2306,20,2,46,31
2306,21,1,32,21
2306,22,1,26,19
2306,23,1,26,19
2307,0,8,39,26
2307,1,2,39,26
2307,2,2,39,26
2307,3,1,39,26
2307,4,1,39,26
2307,5,2,39,26
2307,6,1,39,26
2307,7,1,39,26
2307,8,1,39,26
2307,9,2,32,21
2307,10,1,32,21
2307,11,1,32,21
2307,12,1,40,27
2307,13,1,40,27
2307,14,1,40,27
2307,15,1,40,27
2307,16,2,28,18
2307,17,2,28,18
2307,18,2,33,22
2307,19,4,18,18
2307,20,4,18,18
2307,21,1,39,26
2308,0,2,39,29
2308,1,1,39,26
2308,2,2,39,26
2308,3,1,39,26
2308,4,2,39,26
2308,5,2,39,26
2308,6,1,39,26
2308,7,2,39,26
2308,8,4,39,26
2308,9,1,39,26
2308,10,1,39,26
2308,11,1,39,26
2308,12,1,39,26
2308,13,1,34,22
2308,14,1,40,27
2308,15,1,40,27
2308,16,1,40,27
2308,17,3,33,22
2308,18,4,18,18
2308,19,6,18,18
2308,20,4,18,18
2308,21,1,46,15
2308,22,2,46,15
2308,23,2,46,15
2309,0,1,39,26
2309,1,2,39,26
2309,2,6,39,26
2309,3,4,39,26
2309,4,1,39,26
2309,5,1,39,26
2309,6,1,39,26
2309,7,1,39,26
2309,8,1,40,27
2309,9,1,40,27
2309,10,1,40,27
2309,11,1,38,25
2309,12,4,25,16
2309,13,4,25,16
2309,14,2,18,18
2309,15,2,18,18
2309,16,4,18,18
2309,17,2,18,18
2309,18,1,40,26
2309,19,1,40,26
2309,20,1,40,26
2309,21,1,40,26
2309,22,1,40,26
2310,0,8,39,26
2310,1,8,33,21
2310,2,8,33,21
2310,3,8,33,21
2310,4,6,28,18
2310,5,6,28,18
2310,6,6,18,18
2311,0,10,29,19
2311,1,10,29,19
2311,2,2,39,26
2311,3,4,39,26
2311,4,1,34,22
2311,5,4,26,17
2311,6,8,24,16
2311,7,1,46,15
2311,8,1,46,15
2311,9,2,40,26
2311,10,1,40,26
2311,11,1,30,21
2311,12,1,32,21
2312,0,1,39,26
2312,1,3,39,26
2312,2,3,39,26
2312,3,4,39,26
2312,4,2,39,26
2312,5,1,39,26
2312,6,1,39,26
2312,7,1,39,26
2312,8,2,39,26
2312,9,1,39,26
2312,10,1,39,26
2312,11,6,39,26
2312,12,2,32,21
2312,13,1,32,21
2312,14,4,32,21
2312,15,1,40,27
2312,16,1,40,27
2312,17,3,35,23
2312,18,3,35,23
2312,19,6,35,23
2312,20,2,35,23
2312,21,5,35,23
2312,22,1,35,23
2313,0,4,39,26
2313,1,1,39,26
2313,2,1,39,26
2313,3,1,39,26
2313,4,1,39,26
2313,5,1,39,26
2313,6,1,39,26
2313,7,1,39,26
2313,8,1,40,27
2313,9,3,40,27
2313,10,1,40,27
2313,11,1,40,27
2313,12,1,40,27
2313,13,2,38,25
2313,14,2,38,25
2313,15,3,38,25
2313,16,6,28,18
2313,17,2,28,18
2313,18,6,28,18
2313,19,6,18,18
2313,20,8,18,18
2313,21,4,18,18
2313,22,4,18,18
2314,0,10,40,30
2314,1,10,39,29
2314,2,20,39,29
2314,3,20,39,29
2315,0,2,39,29
2315,1,1,40,27
2315,2,1,40,27
2315,3,1,40,27
2315,4,1,40,27
2315,5,1,38,25
2315,6,1,38,25
2315,7,6,35,23
2315,8,2,35,23
2315,9,2,35,23
2315,10,1,35,23
2315,11,1,35,23
2315,12,1,35,23
2315,13,1,35,23
2315,14,3,35,23
2315,15,6,35,23
2315,16,1,35,23
2315,17,2,35,23
2316,0,9,29,19
2316,1,3,29,19
2316,2,12,29,19
2316,3,4,39,29
2316,4,1,39,29
2316,5,5,39,29
2316,6,6,18,18
2317,0,2,39,26
2317,1,1,38,25
2317,2,1,38,25
2317,3,1,38,25
2317,4,1,38,25
2317,5,2,28,18
2317,6,4,28,18
2317,7,4,25,16
2317,8,6,25,16
2318,0,2,39,26
2318,1,1,39,26
2318,2,1,39,26
2318,3,1,39,26
2318,4,1,39,26
2318,5,4,25,16
2318,6,8,25,16
2318,7,4,33,22
2318,8,4,33,22
2319,0,12,29,17
2319,1,1,39,26
2319,2,1,39,26
2319,3,4,39,26
2319,4,4,39,26
2319,5,1,39,26
2319,6,1,39,26
2319,7,1,39,26
2319,8,1,39,26
2319,9,6,33,21
2319,10,4,33,21
2319,11,4,33,21
2319,12,1,38,25
2319,13,1,38,25
2319,14,14,25,16
2319,15,8,25,16
2319,16,2,35,23
2319,17,2,35,23
2319,18,6,35,23
2319,19,3,35,23
2319,20,1,35,23
2319,21,2,35,23
2319,22,8,35,23
2319,23,2,35,23
2319,24,6,33,22
2319,25,4,33,22
2319,26,4,18,18
2319,27,2,18,18
2319,28,1,18,18
2319,29,1,18,18
2320,0,4,29,19
2320,1,2,39,26
2320,2,1,39,26
2320,3,1,39,26
2320,4,1,39,26
2320,5,1,39,26
2320,6,1,40,27
2320,7,1,40,27
2320,8,1,40,27
2320,9,1,40,27
2320,10,1,40,27
2320,11,2,33,22
2320,12,2,33,22
2320,13,4,18,18
2320,14,1,46,15
2320,15,1,40,26
2320,16,1,40,26
2320,17,2,40,26
2321,0,1,39,26
2321,1,1,39,26
2321,2,1,39,26
2321,3,1,39,26
2321,4,6,39,26
2321,5,2,39,26
2321,6,6,39,26
2321,7,2,39,26
2321,8,2,39,26
2321,9,5,39,26
2321,10,3,34,22
2321,11,10,25,16
2321,12,10,25,16
2324,0,4,39,26
2324,1,1,39,26
2324,2,3,39,26
2324,3,8,39,26
2324,4,1,39,26
2324,5,3,39,26
2324,6,2,39,26
2324,7,4,39,26
2324,8,1,39,26
2324,9,1,32,21
2324,10,1,32,21
2324,11,1,32,21
2324,12,3,32,21
2324,13,3,32,21
2324,14,3,32,21
2324,15,4,35,23
2324,16,4,35,23
2324,17,3,35,23
2324,18,8,35,23
2324,19,2,35,23
2324,20,1,35,23
2324,21,3,35,23
2324,22,2,35,23
2324,23,2,35,23
2324,24,4,35,23
2324,25,2,33,22
2324,26,10,33,22
2325,0,1,39,26
2325,1,12,39,26
2325,2,5,39,26
2325,3,3,39,26
2325,4,8,39,26
2325,5,1,34,22
2325,6,1,38,25
2325,7,1,38,25
2325,8,1,21,19
2325,9,1,21,19
2325,10,3,21,19
2325,11,3,24,14
2325,12,1,23,19
2326,0,4,39,26
2326,1,2,39,26
2326,2,1,39,26
2326,3,1,39,26
2326,4,1,39,26
2326,5,5,39,26
2326,6,2,39,26
2326,7,8,39,26
2326,8,2,39,26
2326,9,4,39,26
2326,10,3,39,26
2326,11,4,39,26
2326,12,3,39,26
2326,13,1,32,21
2326,14,2,32,21
2326,15,4,32,21
2326,16,6,18,18
2326,17,12,18,18
2326,18,4,18,18
2327,0,2,29,19
2327,1,2,29,19
2327,2,2,39,26
2327,3,1,39,26
2327,4,1,39,26
2327,5,2,39,26
2327,6,6,39,26
2327,7,1,39,26
2327,8,1,39,26
2327,9,1,39,26
2327,10,1,39,26
2327,11,1,39,26
2327,12,4,33,21
2327,13,8,29,23
2327,14,1,40,27
2327,15,1,38,25
2327,16,2,28,18
2327,17,2,26,17
2327,18,4,28,18
2327,19,8,25,16
2327,20,6,24,16
2327,21,4,25,16
2327,22,3,35,23
2327,23,1,35,23
2327,24,1,35,23
2327,25,1,35,23
2327,26,3,35,23
2327,27,2,35,23
2327,28,3,35,23
2327,29,1,46,31
2327,30,1,46,15
2327,31,2,40,26
2327,32,1,40,26
2328,0,1,40,27
2328,1,1,40,27
2328,2,1,40,27
2328,3,1,40,27
2328,4,1,40,27
2328,5,1,40,27
2328,6,2,40,27
2328,7,1,40,27
2328,8,2,25,17
2328,9,4,25,17
2328,10,4,25,17
2328,11,8,25,17
2328,12,4,25,16
2328,13,4,24,16
2328,14,4,24,16
2328,15,4,18,18
2328,16,6,18,18
2329,0,2,32,21
2329,1,2,32,21
2329,2,1,32,21
2329,3,1,40,27
2329,4,1,40,27
2329,5,1,40,27
2329,6,1,40,27
2329,7,1,40,27
2329,8,1,40,27
2329,9,1,40,27
2329,10,1,40,27
2329,11,1,38,25
2329,12,3,38,25
2329,13,1,38,25
2329,14,4,28,18
2329,15,2,25,17
2329,16,4,25,17
2329,17,6,25,16
2329,18,10,25,16
2329,19,2,24,16
2329,20,4,24,16
2329,21,6,33,22
2329,22,4,33,22
2330,0,6,39,26
2330,1,2,39,26
2330,2,2,39,26
2330,3,1,39,26
2330,4,1,39,26
2330,5,1,39,26
2330,6,3,39,26
2330,7,10,33,21
2330,8,2,32,21
2330,9,2,32,21
2330,10,3,32,21
2330,11,6,32,21
2330,12,2,32,21
2330,13,3,32,21
2330,14,2,32,21
2330,15,4,35,23
2330,16,2,35,23
2330,17,1,35,23
2330,18,3,35,23
2330,19,4,35,23
2330,20,3,35,23
2331,0,8,39,26
2331,1,2,39,26
2331,2,4,39,26
2331,3,2,39,26
2331,4,4,39,26
2331,5,4,39,26
2331,6,1,39,26
2331,7,2,39,26
2331,8,3,39,26
2331,9,1,39,26
2331,10,1,39,26
2331,11,1,39,26
2331,12,1,39,26
2331,13,1,39,26
2331,14,2,39,26
2331,15,4,39,26
2331,16,1,34,22
2331,17,2,34,22
2331,18,3,32,21
2331,19,2,32,21
2331,20,4,32,21
2331,21,3,46,31
2332,0,1,39,26
2332,1,1,39,26
2332,2,1,39,26
2332,3,1,39,26
2332,4,2,39,26
2332,5,1,39,26
2332,6,1,39,26
2332,7,1,39,26
2332,8,2,39,26
2332,9,2,39,26
2332,10,1,39,26
2332,11,2,39,26
2332,12,4,33,21
2332,13,3,35,23
2332,14,2,35,23
2332,15,2,35,23
2332,16,4,35,23
2332,17,2,35,23
2332,18,4,35,23
2332,19,2,35,23
2332,20,1,35,23
2332,21,3,35,23
2332,22,1,35,23
2332,23,4,35,23
2332,24,3,35,23
2332,25,3,35,23
2332,26,3,35,23
2332,27,6,18,18
2333,0,1,32,21
2333,1,7,32,21
2333,2,4,32,21
2333,3,2,38,25
2333,4,1,38,25
2333,5,2,38,25
2333,6,1,38,25
2333,7,6,26,17
2333,8,2,26,17
2333,9,2,26,17
2333,10,4,25,17
2333,11,4,25,17
2333,12,4,25,17
2333,13,12,24,16
2333,14,3,35,23
2333,15,2,35,23
2333,16,2,35,23
2333,17,2,35,23
2333,18,4,35,23
2333,19,2,35,23
2333,20,6,18,18
2333,21,6,18,18
2334,0,4,29,19
2334,1,12,29,23
2334,2,2,38,25
2334,3,1,38,25
2334,4,2,38,25
2334,5,2,28,18
2334,6,4,28,18
2334,7,6,25,16
2334,8,6,24,16
2334,9,6,25,16
2334,10,2,35,23
2334,11,1,35,23
2334,12,1,35,23
2334,13,2,35,23
2334,14,1,35,23
2334,15,1,35,23
2334,16,2,35,23
2334,17,5,35,23
2334,18,2,35,23
2334,19,2,33,22
2334,20,6,33,22
2335,0,1,32,21
2335,1,2,32,21
2335,2,1,32,21
2335,3,2,32,21
2335,4,1,32,21
2335,5,2,32,21
2335,6,1,40,27
2335,7,1,40,27
2335,8,2,40,27
2335,9,1,40,27
2335,10,4,26,17
2335,11,4,26,17
2335,12,2,28,18
2335,13,8,24,16
2335,14,4,25,16
2335,15,6,18,18
2335,16,4,18,18
2335,17,8,18,18
2335,18,2,46,15
2335,19,4,46,15
2336,0,1,40,27
2336,1,1,40,27
2336,2,1,35,23
2336,3,3,35,23
2336,4,4,35,23
2336,5,3,35,23
2336,6,1,35,23
2336,7,1,35,23
2337,0,1,39,26
2337,1,2,39,26
2337,2,1,39,26
2337,3,2,39,26
2337,4,2,39,26
2337,5,2,39,26
2337,6,6,39,26
2337,7,2,39,26
2337,8,2,39,26
2337,9,1,39,26
2337,10,1,40,27
2337,11,2,38,25
2337,12,1,38,25
2337,13,1,38,25
2337,14,8,25,17
2337,15,4,25,17
2337,16,4,25,17
2337,17,6,33,22
2337,18,4,18,18
2337,19,4,18,18
2337,20,4,18,18
2337,21,4,18,18
2337,22,7,18,18
2337,23,1,18,18
2338,0,4,29,19
2338,1,4,39,29
2338,2,6,35,23
2338,3,8,35,23
2338,4,4,35,23
2338,5,4,35,23
2338,6,4,35,23
2338,7,2,35,23
2338,8,4,35,23
2338,9,4,35,23
2338,10,8,35,23
2338,11,2,35,23
2338,12,4,35,23
2338,13,2,35,23
2338,14,4,46,15
2338,15,2,40,26
2338,16,2,40,26
2338,17,2,40,26
2338,18,4,40,26
2338,19,2,32,21
2338,20,1,39,26
2339,0,1,32,21
2339,1,1,32,21
2339,2,6,32,21
2339,3,1,38,25
2339,4,4,28,18
2339,5,4,28,18
2339,6,2,26,17
2339,7,4,24,16
2339,8,1,35,23
2339,9,4,35,23
2339,10,2,35,23
2339,11,4,35,23
2339,12,2,35,23
2339,13,1,35,23
2339,14,1,35,23
2339,15,1,35,23
2339,16,2,33,22
2339,17,10,18,18
2339,18,12,18,18
2339,19,4,18,18
2339,20,6,18,18
2339,21,16,18,18
2339,22,1,46,15
2339,23,1,46,15
2339,24,1,46,15
2340,0,4,29,19
2340,1,2,39,26
2340,2,6,39,26
2340,3,2,39,26
2340,4,1,39,26
2340,5,1,39,26
2340,6,1,39,26
2340,7,1,39,26
2340,8,6,39,26
2340,9,1,39,26
2340,10,2,33,21
2340,11,2,25,17
2340,12,6,35,23
2340,13,2,35,23
2340,14,1,35,23
2340,15,2,35,23
2340,16,1,35,23
2340,17,2,35,23
2340,18,1,46,31
2341,0,4,39,26
2341,1,1,39,26
2341,2,2,39,26
2341,3,2,39,26
2341,4,3,32,21
2341,5,6,28,18
2341,6,2,35,23
2341,7,1,35,23
2341,8,4,33,22
2341,9,2,18,18
2342,0,8,39,26
2342,1,1,39,26
2342,2,1,39,26
2342,3,1,39,26
2342,4,2,39,26
2342,5,1,39,26
2342,6,1,39,26
2342,7,2,39,26
2342,8,4,39,26
2342,9,2,39,26
2342,10,1,39,26
2342,11,1,39,26
2342,12,1,39,26
2342,13,2,39,26
2342,14,6,33,21
2342,15,10,33,21
2342,16,1,40,27
2342,17,1,40,27
2342,18,1,40,27
2342,19,1,40,27
2342,20,1,40,27
2342,21,1,40,27
2342,22,1,38,25
2342,23,1,38,25
2342,24,2,33,22
2342,25,1,46,31
2342,26,2,46,15
2343,0,6,29,19
2343,1,6,29,19
2343,2,2,39,26
2343,3,2,39,26
2343,4,2,39,26
2343,5,2,39,26
2343,6,1,34,22
2343,7,6,32,21
2343,8,1,40,27
2343,9,6,35,23
2343,10,4,35,23
2343,11,6,35,23
2343,12,2,35,23
2343,13,2,35,23
2343,14,6,35,23
2343,15,2,46,15
2343,16,2,40,26
2343,17,2,40,26
2343,18,1,39,26
2343,19,2,32,21
2344,0,1,39,26
2344,1,2,39,26
2344,2,2,39,26
2344,3,1,39,26
2344,4,1,39,26
2344,5,1,39,26
2344,6,1,39,26
2344,7,4,32,21
2344,8,1,40,27
2344,9,2,40,27
2344,10,1,40,27
2344,11,1,40,27
2344,12,1,40,27
2344,13,4,28,18
2344,14,1,35,23
2344,15,2,35,23
2344,16,3,35,23
2344,17,2,35,23
2344,18,1,35,23
2344,19,1,35,23
2345,0,1,39,26
2345,1,2,39,26
2345,2,2,39,26
2345,3,1,39,26
2345,4,1,39,26
2345,5,1,39,26
2345,6,1,39,26
2345,7,4,32,21
2345,8,1,40,27
2345,9,2,40,27
2345,10,1,40,27
2345,11,1,40,27
2345,12,1,40,27
2345,13,4,28,18
2345,14,1,35,23
2345,15,2,35,23
2345,16,3,35,23
2345,17,2,35,23
2345,18,1,35,23
2345,19,1,35,23
2346,0,12,39,26
2346,1,12,39,26
2346,2,16,33,21
2346,3,13,35,23
2346,4,13,35,23
2346,5,15,33,22
2347,0,2,29,19
2347,1,1,39,26
2347,2,1,39,26
2347,3,1,39,26
2347,4,2,39,26
2347,5,4,39,26
2347,6,1,39,26
2347,7,1,39,26
2347,8,2,39,26
2347,9,6,33,21
2347,10,4,29,23
2347,11,1,40,27
2347,12,1,40,27
2347,13,1,40,27
2347,14,1,40,27
2347,15,1,40,27
2347,16,1,40,27
2347,17,1,40,27
2347,18,1,40,27
2347,19,1,40,27
2347,20,1,40,27
2347,21,2,28,18
2347,22,2,26,17
2347,23,2,26,17
2347,24,2,46,31
2347,25,2,18,18
2347,26,1,39,26
2348,0,1,39,26
2348,1,2,39,26
2348,2,1,39,26
2348,3,1,39,26
2348,4,1,39,26
2348,5,1,39,26
2348,6,1,39,26
2348,7,2,39,26
2348,8,2,39,26
2348,9,1,34,22
2348,10,1,32,21
2348,11,1,32,21
2348,12,1,32,21
2348,13,1,40,27
2348,14,2,40,27
2348,15,1,40,27
2348,16,1,40,27
2348,17,1,40,27
2348,18,1,38,25
2348,19,4,28,18
2348,20,6,26,17
2348,21,4,26,17
2348,22,8,28,18
2348,23,8,25,16
2348,24,6,25,16
2348,25,1,35,23
2348,26,2,35,23
2348,27,2,35,23
2348,28,4,35,23
2348,29,1,35,23
2348,30,1,35,23
2348,31,2,35,23
2348,32,2,18,18
2348,33,2,18,18
2348,34,1,40,26
2348,35,1,40,26
2349,0,2,29,19
2349,1,1,34,22
2349,2,1,38,25
2349,3,12,28,18
2349,4,14,28,18
2349,5,2,35,23
2349,6,1,35,23
2349,7,2,35,23
2349,8,2,35,23
2349,9,4,35,23
2349,10,1,35,23
2349,11,2,35,23
2349,12,1,35,23
2349,13,1,35,23
2349,14,1,35,23
2349,15,3,35,23
2349,16,6,35,23
2349,17,4,35,23
2349,18,6,35,23
2349,19,1,46,31
2349,20,2,40,26
2349,21,1,40,26
2349,22,2,40,26
2350,0,2,39,29
2350,1,2,39,29
2350,2,8,39,26
2350,3,4,39,26
2350,4,1,39,26
2350,5,2,39,26
2350,6,2,39,26
2350,7,2,39,26
2350,8,1,39,26
2350,9,2,39,26
2350,10,3,39,26
2350,11,5,39,26
2350,12,1,39,26
2350,13,1,39,26
2350,14,2,34,22
2350,15,2,34,22
2350,16,2,34,22
2350,17,2,38,25
2350,18,2,38,25
2350,19,6,35,23
2351,0,1,39,26
2351,1,1,39,26
2351,2,1,39,26
2351,3,1,39,26
2351,4,1,39,26
2351,5,1,39,26
2351,6,1,39,26
2351,7,3,39,26
2351,8,2,39,26
2351,9,1,39,26
2351,10,1,40,27
2351,11,1,40,27
2351,12,1,40,27
2351,13,1,40,27
2351,14,1,38,25
2351,15,1,38,25
2351,16,6,25,16
2351,17,2,24,16
2351,18,8,25,16
2352,0,6,39,26
2352,1,1,39,26
2352,2,2,39,26
2352,3,1,39,26
2352,4,1,39,26
2352,5,3,39,26
2352,6,1,39,26
2352,7,1,39,26
2352,8,2,39,26
2352,9,3,39,26
2352,10,1,39,26
2352,11,1,39,26
2352,12,1,34,22
2352,13,4,33,21
2352,14,2,33,21
2352,15,6,25,17
2352,16,2,25,17
2352,17,6,25,17
2352,18,2,35,23
2352,19,3,35,23
2352,20,1,35,23
2352,21,1,35,23
2352,22,2,35,23
2352,23,1,35,23
2352,24,1,35,23
2352,25,1,35,23
2352,26,1,35,23
2352,27,4,35,23
2352,28,3,35,23
2352,29,1,35,23
2353,0,1,39,26
2353,1,2,39,26
2353,2,1,39,26
2353,3,1,39,26
2353,4,1,39,26
2353,5,1,39,26
2353,6,2,39,26
2353,7,1,39,26
2353,8,8,39,26
2353,9,2,39,26
2353,10,2,39,26
2353,11,1,39,26
2353,12,1,39,26
2353,13,3,39,26
2353,14,1,39,26
2353,15,6,39,26
2353,16,2,39,26
2353,17,1,39,26
2353,18,2,39,26
2353,19,2,39,26
2353,20,1,34,22
2353,21,1,34,22
2353,22,2,40,27
2353,23,1,40,26
2354,0,2,39,26
2354,1,1,39,26
2354,2,1,39,26
2354,3,4,39,26
2354,4,4,33,21
2354,5,1,38,25
2354,6,1,38,25
2354,7,1,38,25
2354,8,6,28,18
2354,9,6,28,18
2354,10,6,25,16
2354,11,10,25,16
2354,12,2,24,16
2354,13,3,35,23
2354,14,1,35,23
2354,15,2,35,23
2354,16,2,35,23
2354,17,1,35,23
2354,18,1,35,23
2354,19,2,18,18
2354,20,2,46,15
2354,21,1,40,26
2355,0,4,39,26
2355,1,2,39,26
2355,2,1,39,26
2355,3,4,39,26
2355,4,1,39,26
2355,5,1,39,26
2355,6,1,39,26
2355,7,1,39,26
2355,8,1,39,26
2355,9,2,39,26
2355,10,1,39,26
2355,11,1,32,21
2355,12,1,32,21
2355,13,1,32,21
2355,14,1,32,21
2355,15,1,32,21
2355,16,1,32,21
2355,17,1,32,21
2355,18,2,32,21
2355,19,1,32,21
2355,20,2,18,18
2355,21,2,18,18
2355,22,1,40,26
2355,23,1,40,26
2355,24,1,40,26
2355,25,1,40,26
2356,0,1,39,26
2356,1,2,39,26
2356,2,1,39,26
2356,3,1,39,26
2356,4,4,39,26
2356,5,4,39,26
2356,6,1,39,26
2356,7,4,39,26
2356,8,4,33,21
2356,9,1,40,27
2356,10,1,40,27
2356,11,1,38,25
2356,12,1,38,25
2356,13,1,38,25
2356,14,2,25,17
2356,15,4,25,16
2356,16,4,25,16
2356,17,4,18,18
2356,18,4,18,18
2356,19,6,18,18
2356,20,2,18,18
2356,21,14,18,18
2356,22,2,46,15
2356,23,1,46,15
2356,24,1,40,26
2356,25,2,40,26
2356,26,1,40,26
2356,27,2,30,21
2356,28,2,32,21
2357,0,8,39,26
2357,1,1,39,26
2357,2,1,39,26
2357,3,2,39,26
2357,4,2,39,26
2357,5,1,39,26
2357,6,1,39,26
2357,7,2,39,26
2357,8,2,39,26
2357,9,1,39,26
2357,10,8,33,21
2357,11,5,33,21
2357,12,6,28,18
2357,13,2,28,18
2357,14,6,33,22
2357,15,4,33,22
2358,0,2,39,26
2358,1,2,39,26
2358,2,2,39,26
2358,3,2,39,26
2358,4,2,39,26
2358,5,2,32,21
2358,6,1,35,23
2358,7,4,35,23
2358,8,2,35,23
2358,9,3,35,23
2358,10,1,35,23
2358,11,1,35,23
2358,12,1,35,23
2358,13,6,35,23
2358,14,4,18,18
2358,15,2,18,18
2358,16,1,40,26
2358,17,1,40,26
2359,0,8,29,17
